Distance [m],u [m/s],time [s],T [K],P [Pa],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,C2H2,C2H3,C2H4,C2H5,C2H6,AR,N2,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.256,10.703560938689966,0.025333715390331725,1070.3558192766648,101325.00000000071,4.91393598074734e-07,2.2686293308922747e-12,2.283042480846905e-12,0.19801346073517054,3.181015975823098e-11,0.006067787466215793,1.0913285132872195e-07,9.050312523982757e-09,-1.9825352292352687e-30,5.957432372191904e-23,2.0350079298326917e-16,1.9526276563104155e-17,2.1207646582529564e-07,0.02553705958855114,1.2252841834034815e-13,0.0030341076293301694,5.6972428413169865e-15,6.5806998216280376e-18,2.228130957598147e-10,1.4884286993798614e-13,2.0750601004651806e-08,0.0,0.7673467419174513,0.006165770798217151,1.0966616817856786e-06,3.091023085106787e-08,0.00017673153926376552,1.8534759746764818e-07,1.387332428620676e-11,2.1242976836263906e-09,2.124297683626391e-09,2.1242976836263914e-09,1.6166531687704002e-09,0.9936561767393909
0.26,10.730592691409823,0.025706481379604268,1073.0589627848733,101325.00000000001,5.483377303459859e-07,2.4644289927363373e-12,2.499404916803499e-12,0.19777903156793308,3.443415726065638e-11,0.006302180657217819,1.1266355007816653e-07,9.176395693241765e-09,1.5208238420331342e-30,7.045332455883895e-23,2.2673518642429516e-16,2.1787737727448206e-17,2.2091110649667995e-07,0.025419823758254512,1.2665296249052586e-13,0.0031513306337166242,6.527750186062623e-15,7.565505258926873e-18,2.4268857210051624e-10,1.6273354191220956e-13,2.231270228709753e-08,0.0,0.7673467196990102,0.0063643651062745814,1.1645610705095118e-06,3.271788652418927e-08,0.0001817803625727874,1.9037491664583464e-07,1.4591571577974918e-11,2.1648642276256607e-09,2.16486422762566e-09,2.1648642276256603e-09,1.6804569198302602e-09,0.9934524586874388
0.264,10.759264859769662,0.026078253991602386,1075.9261428137486,101324.99999999996,6.142054678808951e-07,2.6865959869291553e-12,2.7471822897194154e-12,0.19753027579511728,3.737580252055103e-11,0.0065508950246072105,1.1639949922008343e-07,9.29601614321673e-09,-5.569569593473451e-34,8.397323865428624e-23,2.533972345340023e-16,2.4387078702540377e-17,2.3029598177251723e-07,0.025295422114636243,1.3115003702485458e-13,0.0032757185394069414,7.484932851013268e-15,8.71527956627003e-18,2.644741305713109e-10,1.7826362708257266e-13,2.3989582596497404e-08,0.0,0.7673466940320839,0.006580857804578231,1.239996385220177e-06,3.4695615151344507e-08,0.00018714607516453967,1.9581762198872217e-07,1.538892285400925e-11,2.2083822836762123e-09,2.2083822836762123e-09,2.2083822836762123e-09,1.7504250249760634e-09,0.9932305172194743
0.268,10.789779811414776,0.026448975180543257,1078.9775950070814,101324.99999999999,6.909464505226396e-07,2.9404733759411007e-12,3.033093006059661e-12,0.19726541922757276,4.069437273279158e-11,0.006815703572746618,1.2036794235246945e-07,9.408508680368483e-09,5.765815134006023e-30,1.0097055024446829e-22,2.841929277579051e-16,2.739456906115119e-17,2.403021163567718e-07,0.025162967077151186,1.3607714805098787e-13,0.0034081588067353345,8.590968462433944e-15,1.0063822695712484e-17,2.884089031760388e-10,1.957116961072479e-13,2.5791578968045154e-08,0.0,0.7673466641637796,0.00681802383580775,1.3243066057478216e-06,3.687010310830184e-08,0.00019287087209314096,2.0173617822092645e-07,1.627929516897801e-11,2.2552478096816496e-09,2.25524780968165e-09,2.255247809681648e-09,1.8275508675331606e-09,0.9929875337694376
0.272,10.822379281705611,0.026818579672862206,1082.2374914450572,101324.9999999999,7.810851364468944e-07,3.2329050688199707e-12,3.3658247391152808e-12,0.1969823416051949,4.4464756548137475e-11,0.0070987250276352215,1.2460160513446486e-07,9.513096824562283e-09,-3.740862240860325e-30,1.226189756775186e-22,3.2002708218932664e-16,3.090041335908117e-17,2.510151044076471e-07,0.025021397894329774,1.4150486493223342e-13,0.003549712041159047,9.872921429981677e-15,1.1653854537212617e-17,3.147759264554445e-10,2.154234842854017e-13,2.773048315748002e-08,0.0,0.7673466291200487,0.007079272638987087,1.4191687135447578e-06,3.927416009778422e-08,0.00019900549118777224,2.0820418124301965e-07,1.7280093701532404e-11,2.3059376062874876e-09,2.3059376062874876e-09,2.3059376062874876e-09,1.9130607498000575e-09,0.992720046374415
0.276,10.8573552335166,0.027186993518966248,1085.7350264942215,101324.99999999996,8.879417012015727e-07,3.572792253366013e-12,3.7567910665241654e-12,0.196678480933308,4.878293008813234e-11,0.007402519368123363,1.2914024005435728e-07,9.608861687067535e-09,-2.089188586510296e-30,1.5059919035463104e-22,3.620767919907926e-16,3.502215994958636e-17,2.6253925125669085e-07,0.024869432760515398,1.4752087529499575e-13,0.003701659868503096,1.1364162161357789e-14,1.3540060025005019e-17,3.4391364840039206e-10,2.378335748599763e-13,2.981985832800617e-08,0.0,0.7673465876192144,0.007368846593407431,1.526712070729369e-06,4.194863445442263e-08,0.00020561164631702547,2.1531228532910744e-07,1.841338392692849e-11,2.361032300273851e-09,2.3610323002738518e-09,2.3610323002738518e-09,2.0084880332268672e-09,0.9924237486770842
0.28,10.895064743190998,0.02755413222758183,1089.5059052083473,101324.99999999999,1.015960953141573e-06,3.971914140736069e-12,4.221258837417806e-12,0.19635070229006257,5.377391060234554e-11,0.007730218818486672,1.3403275237688153e-07,9.694699573944756e-09,-8.65571473469588e-32,1.8737377059877104e-22,4.1189951444216212e-16,3.9915621104057136e-17,2.750032843850221e-07,0.024705503145016048,1.5423569037519882e-13,0.0038655705945535293,1.31063288498139e-14,1.5793458847544136e-17,3.7623150653206183e-10,2.634961330442426e-13,3.2075452324288125e-08,0.0,0.7673465379461096,0.007692100879635332,1.6496828943578954e-06,4.494511298502946e-08,0.00021276538477002347,2.2317367847466989e-07,1.9707573613771198e-11,2.4212480061766886e-09,2.4212480061766886e-09,2.4212480061766886e-09,2.1157780834387123e-09,0.9920932065344761
0.28400000000000003,10.935950832927738,0.027919898319731244,1093.5944262688156,101324.99999999991,1.1712153015560371e-06,4.446170674282331e-12,4.780073641426522e-12,0.19599511413740572,5.960360185767117e-11,0.00808571123316414,1.3934018772448747e-07,9.769263015264307e-09,1.910871079617992e-29,2.3664699749067664e-22,4.715962481469875e-16,4.5791388491025017e-17,2.885683972815922e-07,0.02452766183343541,1.6179085520741093e-13,0.0040433911473259235,1.5152098898447018e-14,1.850782217210888e-17,4.122314381429632e-10,2.9312946361911214e-13,3.4515745757524684e-08,0.0,0.7673464777582417,0.008055907272834896,1.7916865370653792e-06,4.832981405337074e-08,0.0002205618187672808,2.3193188421299588e-07,2.119988462743352e-11,2.487480858319508e-09,2.487480858319508e-09,2.4874808583195084e-09,2.23744026201717e-09,0.991721449238877
0.28800000000000003,10.980572355438584,0.02828417805585247,1098.0564699782728,101324.99999999999,1.3621979202299346e-06,5.0175218752827165e-12,5.462383796851528e-12,0.19560680467362745,6.649695415948015e-11,0.008473903264827066,1.4514003611243178e-07,9.83087681698969e-09,6.175303975264551e-32,3.041624681072924e-22,5.440652853587163e-16,5.294056434766184e-17,3.0343986851008543e-07,0.024333450924765923,1.7037107739641044e-13,0.004237579055419916,1.756920533493637e-14,2.1809349486153204e-17,4.525382881163062e-10,3.276823224964234e-13,3.7162693970252813e-08,0.0,0.7673464037799327,0.00846925244715606,1.9575544771788574e-06,5.2189351528975035e-08,0.0002291219627824283,2.417721653408539e-07,2.294008701021577e-11,2.5608711986748302e-09,2.56087119867483e-09,2.5608711986748286e-09,2.3767739947370463e-09,0.9912993639915377
0.292,11.029648116807502,0.028646836951017395,1102.9639097716645,101324.99999999996,1.6011191454586585e-06,5.717122615875084e-12,6.310098475111457e-12,0.19517945235487477,7.476675977717836e-11,0.008901109057628809,1.5153261421372326e-07,9.877415278329e-09,6.875734164779767e-32,3.991466985791176e-22,6.334106264290192e-16,6.177626006188229e-17,3.1988434521239093e-07,0.024119706801953206,1.8022269902001815e-13,0.004451297439488242,2.0446434320087162e-14,2.5871720488948947e-17,4.9794398921663e-10,3.6843564931944837e-13,4.004275587008438e-08,0.0,0.7673463113044712,0.00894415230116453,2.1539185110053636e-06,5.663953453983326e-08,0.0002386029059264836,2.5293869302136504e-07,2.4996323458077764e-11,2.642898766239522e-09,2.642898766239522e-09,2.642898766239522e-09,2.538215572810314e-09,0.9908147708040601
0.296,11.084124240961694,0.02900771345448693,1108.4113473376797,101324.99999999999,1.9061165529088415e-06,6.590603533207412e-12,7.38549985018118e-12,0.1947047308886555,8.486115819060653e-11,0.009375643920241658,1.5865085347649865e-07,9.906116795139029e-09,-2.6262330539354425e-30,5.370555754566717e-22,7.456264642153374e-16,7.290329937097979e-17,3.3825645040127593e-07,0.023882262133959227,1.916828492085733e-13,0.004688712948740247,2.390290300287891e-14,3.094037411174132e-17,5.494738386794926e-10,4.1716430445102573e-13,4.318836030281204e-08,0.0,0.7673461933411247,0.009497100660188686,2.3901438971776064e-06,6.183929319066829e-08,0.0002492134688490288,2.65761304337095e-07,2.7464541464892328e-11,2.7355286120978138e-09,2.7355286120978133e-09,2.735528612097814e-09,2.7278897503203365e-09,0.9902509571643245
0.3,11.14528129394249,0.029366609734859328,1114.526822656677,101324.99999999996,2.3052181813205128e-06,7.70741978530829e-12,8.784918498351725e-12,0.19417136241151078,9.744582793136029e-11,0.009908768751542084,1.666759370468483e-07,9.913293052381004e-09,8.92183354380695e-31,7.451204666748416e-22,8.898013973774015e-16,8.724114263094999e-17,3.59041486774598e-07,0.023615471585461904,2.05227466741642e-13,0.004955469947295043,2.8103042824931166e-14,3.737341743292491e-17,6.084898737985571e-10,4.764054504347571e-13,4.664006936811959e-08,0.0,0.7673460390920839,0.010151466680115082,2.6799164750205534e-06,6.801368837485326e-08,0.0002612393132492246,2.806989746516103e-07,3.0484469521339566e-11,2.8414439024789876e-09,2.841443902478988e-09,2.8414439024789876e-09,2.954526002813949e-09,0.989584253867952
0.304,11.214913238418465,0.029723277674687604,1121.4897048731264,101324.99999999999,2.8439021497229656e-06,9.17843337864934e-12,1.0664873528831258e-11,0.19356353461554524,1.1355469021559459e-10,0.010516268349520765,1.7586354697150903e-07,9.893851193632827e-09,1.8435783316496102e-31,1.0743913069960114e-21,1.0803662036596057e-15,1.0625394669012052e-16,3.8292753607919013e-07,0.02331141870865869,2.2155462562890656e-13,0.005259483434965823,3.328210961420243e-14,4.5714320247831075e-17,6.768599257906997e-10,5.499277141438836e-13,5.044990446652192e-08,0.0,0.7673458310432572,0.010941677275217608,3.04409560241609e-06,7.549397749499222e-08,0.0002750852654172469,2.984140959409117e-07,3.426819410817161e-11,2.9644357440338503e-09,2.9644357440338503e-09,2.9644357440338503e-09,3.2310628284368336e-09,0.9887798072968473
0.308,11.295645516546823,0.03007739643613735,1129.5624910920592,101324.99999999996,3.6006773798064502e-06,1.1191586337810791e-11,1.3296077456463458e-11,0.19285808494736162,1.3488709736354775e-10,0.0112212578060604,1.8659074933925885e-07,9.840461750704505e-09,3.671265312321132e-31,1.628370215634222e-21,1.3416126776162992e-15,1.324144452338658e-16,4.1093522258746174e-07,0.022958504615314554,2.4173882824019794e-13,0.005612350010965809,3.979263168225728e-14,5.683000439461542e-17,7.572511330982529e-10,6.436067078625054e-13,5.4686738425661586e-08,0.0,0.7673455389721933,0.011921012198389572,3.5162095885887188e-06,8.479210961892775e-08,0.00029135125625665654,3.1990765590398726e-07,3.9154877664353734e-11,3.110096717849604e-09,3.1100967178496047e-09,3.1100967178496047e-09,3.57764794367075e-09,0.9877837026887032
0.312,11.391547694795078,0.030428533973130906,1139.1520491024642,101325.00000000001,4.722587779684525e-06,1.409175214478435e-11,1.7186827171081218e-11,0.19201907213578492,1.6445184803439054e-10,0.012059589552591399,1.9944677016050947e-07,9.74199683029721e-09,4.260614346371989e-31,2.63954860792977e-21,1.7176946860335494e-15,1.702340839582306e-16,4.4467149268856837e-07,0.022538725966590713,2.675416979141435e-13,0.00603206910222797,4.8196765562185095e-14,7.219685783707618e-17,8.53680858494087e-10,7.672031573961081e-13,5.94456659429611e-08,0.0,0.7673451062986036,0.013177426188969818,4.154028415359043e-06,9.675147695220815e-08,0.00031098004292097914,3.4678610027317764e-07,4.57251335682965e-11,3.287155002807051e-09,3.287155002807051e-09,3.287155002807051e-09,4.027745896469784e-09,0.9865069822669766
0.316,11.509449330094494,0.030776074492697873,1150.9411467577988,101325.0,6.517942544236638e-06,1.8584989625759196e-11,2.340622282896673e-11,0.19098610401961477,2.0815342499185972e-10,0.01309146959706993,2.1542906331606662e-07,9.580285273312275e-09,1.6571786943798577e-30,4.709107831604504e-21,2.2978484604032857e-15,2.288710452397621e-16,4.868855244603589e-07,0.022021818669404936,3.021126223173112e-13,0.0065488973458080885,5.947360730047681e-14,9.456711422579684e-17,9.726671937393167e-10,9.38414333076169e-13,6.486593197962793e-08,0.0,0.7673444144406385,0.014869589998819321,5.06705189286625e-06,1.1288897596903874e-07,0.00033557779828800427,3.8184934389165003e-07,5.507010214956822e-11,3.5103265338177407e-09,3.5103265338177407e-09,3.5103265338177407e-09,4.642080243049242e-09,0.9847892551843459
0.32,11.662252333097866,0.031119061412022073,1166.2195043330926,101325.00000000003,9.751866786484755e-06,2.6373244417765384e-11,3.4617601043342206e-11,0.18964491739736833,2.7950069312361007e-10,0.014430699464171848,2.36439983677491e-07,9.322300969294122e-09,4.949126609129282e-30,9.751926280055786e-21,3.2933303617835756e-15,3.301244452788784e-16,5.42906852364386e-07,0.021350483640089474,3.518501263873142e-13,0.007220117073726439,7.557606717352991e-14,1.298131189626424e-16,1.126040857261768e-09,1.193794875442182e-12,7.117055549271125e-08,0.0,0.7673431692500076,0.0173239157069362,6.494217382801968e-06,1.363111129717481e-07,0.00036822977119600574,4.306097740661398e-07,6.954228482081418e-11,3.807420108618696e-09,3.807420108618696e-09,3.807420108618696e-09,5.546190409740609e-09,0.9823007763454
0.324,11.879757953256593,0.031455768608906885,1187.9656690826832,101324.99999999999,1.6955922061443267e-05,4.287602441599557e-11,5.967463089516978e-11,0.18773105218529115,4.1863386252607824e-10,0.016340212694034184,2.6692328417478574e-07,8.896219072519268e-09,2.2545345036069764e-29,2.644412744309365e-20,5.359094205063783e-15,5.420655552461433e-16,6.255530777460033e-07,0.02039194075299201,4.328644901666573e-13,0.008178458483138341,1.014532936202337e-13,1.937233308961588e-16,1.3398927931167506e-09,1.6276757451028314e-12,7.877854580099415e-08,0.0,0.7673403979481108,0.021377822038137827,9.09578126121361e-06,1.7493149915740538e-07,0.0004161944551821145,5.063809805381082e-07,9.552202643136646e-11,4.242070793764684e-09,4.242070793764683e-09,4.242070793764684e-09,7.062965385646819e-09,0.9781961865280339
0.328,12.272152741366845,0.031781709793343736,1227.1877542390257,101325.00000000004,4.471400795580188e-05,1.0159565177567282e-10,1.5714428534949094e-10,0.18426355681455497,8.47294092437917e-10,0.01979096785381855,3.2360790004759756e-07,8.065921039509538e-09,-4.324961265914685e-31,1.4526406845856376e-19,1.2360770458784114e-14,1.2711435098185312e-15,7.867077933384936e-07,0.018652136696528463,6.115592612213319e-13,0.009917683274294029,1.597942356759544e-13,3.60390890281241e-16,1.707158975722687e-09,2.6554696344067427e-12,8.888364075446594e-08,0.0,0.7673297312709592,0.03060631457310759,1.601080030525813e-05,2.620873496562594e-07,0.0005068290258754248,6.606029800482702e-07,1.6223821426992234e-10,5.040604257653319e-09,5.0406042576533206e-09,5.040604257653319e-09,1.0562177149085198e-08,0.96886989706395
0.332,15.487757091923662,0.032039978306748845,1538.0217325439837,101324.99999999999,0.002581303416987649,0.002387188697619566,0.005846649047809172,0.14437772205130733,0.003751666926734677,0.050634679917007264,2.8615227214932998e-05,1.0026600089961268e-06,3.5421559189691413e-08,6.40807794948781e-07,1.1368180218683541e-06,1.54629954151875e-07,3.056941088983331e-05,0.0001983395185213192,1.0804411664021386e-11,0.028140747028395897,1.910145399113184e-07,4.4726570019691176e-08,4.589524705051437e-07,3.8811418521347975e-09,1.0546501016446028e-08,2.031070204067128e-24,0.7620188392881455,0.2420514353979331,0.00040189280885900006,2.0951025025341555e-06,0.001255720438114149,1.3318393114990763e-06,1.3613332533600377e-09,2.2759681408960794e-10,2.2759681408960794e-10,2.2759681408960788e-10,2.0698725348432892e-09,0.7562875202990822
0.336,15.511015083010028,0.032297859559439514,1539.9881530531745,101324.99999999999,0.002369716671717906,0.0024933787325317077,0.0063341685677066025,0.14355968762475665,0.0038013913219012104,0.051196442939935395,2.8474173078610748e-05,9.98067755982983e-07,4.877957128042678e-10,8.363131986714723e-09,1.402326952973424e-08,1.8601611286571175e-09,3.6039227064951486e-07,2.034923962666131e-06,2.627203516595842e-12,0.028364264249237554,5.916065504779824e-09,1.0776072898264712e-09,1.0597634155894388e-08,1.6389060558396943e-11,2.7621288474302123e-11,1.7490597128028124e-24,0.7618490399628421,0.24426869017414,0.0004091871706811643,2.126800656099144e-06,0.0012631698313401204,3.132961224352432e-07,3.219949114883387e-10,2.348783723562461e-12,2.3487837235624616e-12,2.3487837235624616e-12,2.1530226203631743e-11,0.7540565123762871
0.34,15.51027536155186,0.03255575311109277,1539.8986727362383,101324.99999999997,0.00236167884185165,0.0024994783475767906,0.0063532084160545675,0.14354103425691705,0.0038028914140440582,0.05120469398488154,2.8486818859379353e-05,9.988738751686232e-07,5.307805077328308e-12,9.064541511283307e-11,1.506183620503257e-10,1.95207665038293e-11,3.76748389007311e-09,2.0870737781738527e-08,2.5283741869521326e-12,0.028366398396977646,1.485807102018803e-10,2.4718634949778437e-11,2.418145750692003e-10,1.5788844302119247e-13,7.515709278662234e-14,1.747799592025651e-24,0.7618411053267728,0.24418252871163698,0.0004090253879276606,2.126857135715058e-06,0.0012632604097965526,3.011073673829295e-07,3.0938446121379215e-10,2.408485750709087e-14,2.4084857507090865e-14,2.408485750709087e-14,2.2273296710463118e-13,0.754142757216253
0.34400000000000003,15.510210109640525,0.0328136477477118,1539.8913028441066,101325.00000000001,0.00236142295804174,0.0024998301383174558,0.0063540404722768696,0.14354041918951407,0.0038029888226973393,0.051204739560857755,2.8487954116250393e-05,9.989429611496762e-07,5.728494086497368e-14,9.78105050367458e-13,1.6261297460049082e-12,2.0201294976094798e-13,3.876767170464406e-11,2.1408251752057529e-10,2.5275976642423006e-12,0.028366407434360873,3.5070309407255112e-12,5.640685373384488e-13,5.51378729069259e-12,3.0454999916290635e-15,3.461746265632634e-16,1.7477878438769457e-24,0.7618406642590269,0.24417516242466222,0.000409008841949993,2.126833537281307e-06,0.001263259784066035,3.0101257107314794e-07,3.0928031796076624e-10,2.47047069465143e-16,2.47047069465143e-16,2.47047069465143e-16,4.3029791035247336e-15,0.7541501407937251
0.34800000000000003,15.510206086986,0.03307154245121717,1539.89085210955,101325.00000000001,0.0023614131370718883,0.002499850399651703,0.006354083136767708,0.1435403910430205,0.003802994928486846,0.05120473476446408,2.8488026159704413e-05,9.989473466380518e-07,6.458965979780915e-16,1.103123718160987e-14,1.841151809935785e-14,2.1001844035742204e-15,3.981824760010007e-13,2.196115080917448e-12,2.527605060706258e-12,0.028366406760160317,8.099564510130676e-14,1.2862946958517657e-14,1.2571507000515338e-13,6.8057154923379e-17,4.528642421951028e-18,1.7477877691364597e-24,0.7618406388514969,0.24417470832843355,0.00040900779023931964,2.126831751317566e-06,0.0012632596476597282,3.0101354136334865e-07,3.0928090414536567e-10,2.5342713600759658e-18,2.5342713600759658e-18,2.5342713600759654e-18,2.062524435108639e-15,0.7541505960788887
0.352,15.510205851002949,0.033329437158646336,1539.8908257037913,101324.99999999996,0.0023614126671493885,0.002499851571084935,0.006354085508848077,0.14354038953289663,0.0038029952922887136,0.05120473436000805,2.848803043404192e-05,9.989476071356888e-07,7.942742867641937e-18,1.357232107200929e-16,2.280988972328758e-16,2.2162155587105685e-17,4.0928242260697515e-15,2.2530845209869665e-14,2.527606034203925e-12,0.028366406708353466,1.855661775497415e-15,2.932890397290804e-16,2.8663014935962995e-15,1.548293661808186e-18,9.497657148380981e-20,1.7477881842267905e-24,0.76184063737877,0.24417468166303768,0.0004090077279635738,2.1268316410542156e-06,0.0012632596380552585,3.0101366474730463e-07,3.0928100688102347e-10,2.6000127453629767e-20,2.600012745362977e-20,2.600012745362977e-20,2.0395415973595415e-15,0.7541506228161519
0.356,15.510205837287877,0.03358733186630355,1539.8908241695049,101325.0,0.002361412641692985,0.002499851638936261,0.0063540856446270885,0.1435403894473099,0.0038029953135593946,0.05120473433446271,2.848803068339405e-05,9.98947622339071e-07,1.1147705855670988e-19,1.9062198712981555e-18,3.233649604397582e-18,2.414181265200303e-19,4.217027138762367e-17,2.312088367130452e-16,2.5276060964093626e-12,0.028366406705210147,4.238659026418059e-17,6.6870943752001525e-18,6.53516040810111e-17,3.5292663462120853e-20,2.145101670575943e-21,1.7477888780150005e-24,0.7618406372933679,0.24417468010850446,0.0004090077243271717,2.126831634518388e-06,0.001263259637449319,3.010136726089283e-07,3.09281013557202e-10,2.6681019487976774e-22,2.668101948797678e-22,2.668101948797679e-22,2.0393058223473167e-15,0.7541506243582154
0.36,15.510205836496663,0.033845226573973916,1539.890824080998,101324.99999999999,0.002361412640233846,0.002499851642849943,0.006354085652443625,0.14354038944238814,0.0038029953147895113,0.051204734332975406,2.848803069779256e-05,9.989476232173357e-07,1.827387982925453e-21,3.126995884880564e-20,5.35455487048193e-20,2.7975010070638777e-21,4.368471801921422e-19,2.373903317459068e-18,2.5276061000878186e-12,0.028366406705027308,9.6708411506659e-19,1.5246654242548304e-19,1.4900151237001218e-18,8.0465128203185945e-22,4.8858174369445774e-23,1.7472176602242755e-24,0.7618406372884436,0.2441746800165866,0.0004090077241136022,2.1268316341214415e-06,0.0012632596374026655,3.0101367307280926e-07,3.0928101395015226e-10,2.739435069895499e-24,2.7394350698955114e-24,2.739435069895511e-24,2.039303403736209e-15,0.7541506244402647
0.364,15.510205835841472,0.03410312128165518,1539.890824007696,101324.99999999997,0.0023614126420742447,0.0024998516456956506,0.006354085656525934,0.14354038944095884,0.003802995315703836,0.05120473432894362,2.8488030710077306e-05,9.989476239311236e-07,3.433618604156995e-23,5.87872410859622e-22,1.0137842130985356e-21,3.6017255138115474e-23,4.578709512437164e-21,2.440257469939777e-20,2.5276060990344098e-12,0.028366406704875297,2.205530613619925e-20,3.47624397773593e-21,3.3972309992581956e-20,1.8345985826395024e-23,1.1138420506753708e-24,1.7492107426519383e-24,0.761840637284361,0.24417468023630118,0.00040900772441678754,2.1268316362292373e-06,0.001263259638859161,3.010136730433133e-07,3.092810142283114e-10,2.816005501749243e-26,2.816005501748957e-26,2.816005501748957e-26,2.0393033769347007e-15,0.7541506254293543
0.368,15.51020583742283,0.03436101598931014,1539.8908241846198,101324.99999999997,0.002361412636942931,0.0024998516389181896,0.006354085647208201,0.1435403894438132,0.0038029953135235604,0.05120473433930438,2.8488030680358697e-05,9.989476222124651e-07,7.076097647871983e-25,1.2120270718112359e-23,2.0990114254394677e-23,5.363904146387946e-25,4.919674423954665e-23,2.5151348425738676e-22,2.527606102570913e-12,0.028366406705242285,5.029106142835659e-22,7.925831452796454e-23,7.745679840905793e-22,4.182878432492958e-25,2.539527163293924e-26,1.7558106443543425e-24,0.7618406372942171,0.24417467963408301,0.00040900772356808763,2.1268316305474483e-06,0.0012632596349797826,3.0101367321472106e-07,3.092810135681361e-10,2.9022271527017624e-28,2.9022271527096146e-28,2.902227152709615e-28,2.0393033820895454e-15,0.7541506228182867
0.372,15.510205837450897,0.03461891069696464,1539.8908241877568,101324.99999999997,0.0023614126371782713,0.002499851638750931,0.006354085646799121,0.14354038944414133,0.0038029953134659676,0.05120473433919518,2.848803067983342e-05,9.98947622177723e-07,1.537844349881533e-26,2.6317031922074815e-25,4.567699583186094e-25,9.306384224637007e-27,5.551167502029196e-25,2.6075897321290378e-24,2.5276061020225565e-12,0.028366406705248752,1.1466817464522529e-23,1.807117971902608e-24,1.766015219540878e-23,9.536929182594876e-27,5.790099743838335e-28,1.7557134246869186e-24,0.7618406372943908,0.2441746796683206,0.00040900772362653507,2.1268316308221097e-06,0.0012632596351393596,3.0101367315640257e-07,3.092810135506131e-10,3.0090117414498236e-30,3.0090117415105478e-30,3.0090117415105478e-30,2.039303381764956e-15,0.754150622911529
0.376,15.51020583745249,0.03487680540461911,1539.8908241879358,101324.99999999997,0.0023614126371842166,0.0024998516387426226,0.00635408564678063,0.14354038944415387,0.0038029953134634175,0.051204734339194986,2.8488030679805006e-05,9.98947622175956e-07,3.3578516519665365e-28,5.8663622098374654e-27,1.0192821654839491e-26,1.8229754239629482e-28,6.856736568197519e-27,2.736888103518166e-26,2.5276061020147896e-12,0.028366406705249154,2.614910031277028e-25,4.11822982769835e-26,4.026541831862259e-25,2.173645563124231e-28,1.3193672893413357e-29,1.7555581562713654e-24,0.7618406372944017,0.24417467966849984,0.0004090077236269411,2.126831630822722e-06,0.0012632596351393854,3.0101367315542123e-07,3.0928101354976856e-10,3.15831201039498e-32,3.158312014076072e-32,3.1583120140760736e-32,2.0393033817625042e-15,0.7541506229113494
0.38,15.510205837452583,0.035134700112273584,1539.8908241879465,101325.0,0.0023614126371844565,0.0024998516387421702,0.006354085646779627,0.14354038944415443,0.0038029953134632827,0.05120473433919507,2.8488030679803383e-05,9.989476221758547e-07,3.932686074798212e-30,1.326190913802668e-28,2.3055258088532286e-28,3.8673435929668174e-30,9.64144692077811e-29,2.948995108527217e-28,2.5276061020143497e-12,0.028366406705249175,5.97174665098414e-27,9.511523912111499e-28,9.110346265945482e-27,4.819438801862308e-30,2.9805527911073765e-31,1.755955492043075e-24,0.7618406372944022,0.2441746796685108,0.0004090077236269668,2.1268316308227666e-06,0.0012632596351393895,3.0101367315536623e-07,3.0928101354972136e-10,3.4030790914523266e-34,3.4030790914525905e-34,3.403079091452461e-34,2.0393033817623894e-15,0.7541506229113385
0.384,15.510205837452588,0.035392594819928055,1539.890824187947,101325.0,0.0023614126371844543,0.002499851638742141,0.006354085646779629,0.14354038944415437,0.003802995313463248,0.05120473433919509,2.8488030679803267e-05,9.98947622175841e-07,-1.279306410977393e-30,-1.1602471137356503e-30,-2.2032601873499906e-30,-1.479477551542839e-32,8.892837630226489e-31,2.9879649577361917e-30,2.527606102014265e-12,0.028366406705249175,-6.465382714491014e-29,2.8074541982447097e-29,2.4569142345993667e-29,1.2517983541773856e-31,1.1949030529130109e-32,1.755769780848096e-24,0.7618406372944023,0.24417467966851128,0.000409007723626968,2.126831630822769e-06,0.00126325963513939,3.01013673155356e-07,3.0928101354971143e-10,3.448049488034401e-36,3.4480494880343984e-36,3.4480494880344e-36,2.0393033817623314e-15,0.7541506229113377
0.388,15.51020583745259,0.03565048952758253,1539.8908241879474,101325.00000000001,0.002361412637184456,0.002499851638742147,0.00635408564677962,0.14354038944415431,0.003802995313463277,0.05120473433919507,2.84880306798032e-05,9.989476221758458e-07,5.076363216991183e-29,-6.102617605664366e-29,-1.0686619311204375e-28,-1.4761558843762505e-29,-2.882529339885533e-27,-1.8805776336213672e-26,2.5276061020142645e-12,0.028366406705249175,4.4624850096865665e-31,1.1294388376226607e-31,5.769419785043873e-31,3.998482933422447e-34,5.045423829051799e-35,1.7606951289504134e-24,0.7618406372944024,0.2441746796685114,0.00040900772362696805,2.1268316308227674e-06,0.0012632596351393889,3.0101367315535543e-07,3.092810135497113e-10,-2.6070844473939797e-32,-2.6070844473939753e-32,-2.607084447393971e-32,2.0393033817623307e-15,0.7541506229113375
