Distance [m],u [m/s],time [s],T [K],P [Pa],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
2.5750000000000003e-06,0.005504056895930561,0.0005117250891208089,1634.2377505690106,101324.99999999997,0.01232148414779604,2.4565264633873638e-05,5.54407683297457e-06,0.3676740508155897,3.400691059678711e-05,0.03281140712150211,0.00039514813027496503,5.862262339912829e-05,4.191455598983793e-15,1.8630708188331615e-11,1.6751292962961767e-07,8.793335965797829e-08,0.002761805746656336,0.3564969259447615,0.011870281433428437,0.00020291723676207194,6.400267198245187e-06,0.009558946632107691,2.0560328531044072e-07,1.555086432654538e-05,0.0006824701796414928,2.9221439280271516e-10,3.530596789437985e-05,5.839074055320951e-07,0.0028191991445198415,3.443626615113741e-05,0.004099998959470345,3.738953144391146e-08,0.00012372049128386509,2.759020502226368e-08,5.554030887229067e-34,2.776158347422229e-34,3.2939921967406177e-32,1.6805489147943365e-30,2.6728920213470752e-62,3.267653812668147e-30,1.2937411657668637e-30,1.980524118623734e-56,4.8368969663966175e-34,7.626574950702741e-37,3.048528617286959e-31,5.777455870589937e-35,2.821705256509337e-71,7.158845463691536e-34,1.328386565368612e-34,2.812965635025086e-32,2.0972724929696274e-34,1.2074379521450376e-57,0.19794341779391694,3.195020455089933e-08,1.9056779806853417e-05,4.0839558806599193e-07,3.1866080900595583e-06
2.6e-06,0.0055558364758458425,0.0005162248615868794,1647.2706850688598,101325.0,0.013719123475960285,2.9442895665469543e-05,6.5227981954220816e-06,0.3644122041122935,4.022967741255637e-05,0.03596314323948131,0.00043367694268336624,6.270722397667673e-05,8.0114389390304e-15,2.951768738902233e-11,2.2095282028240009e-07,1.133798844806555e-07,0.0030390958341200594,0.3525690638162235,0.013345303815943014,0.0002415311647726976,7.871542389673954e-06,0.010077052155941792,2.6450108385553057e-07,1.8010454065636685e-05,0.0007384551813282153,4.4758554497070044e-10,4.369961307748037e-05,7.83063743641851e-07,0.0031399941546009997,4.1000566910509124e-05,0.004234112173155719,5.430854487057474e-08,0.00014826316443660386,3.7600231896064273e-08,1.0053592125082725e-34,1.1561079949540325e-33,-2.0459566103219653e-32,1.7033893315223956e-30,1.4437851401883946e-63,3.3449612150964155e-30,1.2541180796418247e-30,1.8835479783441088e-56,2.1655789156058035e-33,1.0675530807450352e-36,3.4282809929437373e-31,2.2106843609797045e-35,-2.2616197018410394e-71,8.442395890631674e-34,1.4937940533103696e-34,2.880651217095997e-32,2.630309232851418e-34,-6.1825472833217256e-58,0.19766248727566815,4.188737150579898e-08,2.0990774738306265e-05,5.158053864619443e-07,3.985970780306248e-06
2.6250000000000003e-06,0.005619194036442922,0.0005206738981992238,1663.0660895191984,101325.00000000004,0.015458742378323028,3.6178342664733446e-05,7.855973539100816e-06,0.3604263073253359,4.865585591621422e-05,0.03978626316882657,0.00048041462703228734,6.718252636356947e-05,1.6822590457227345e-14,5.003779268850449e-11,3.0378141000778367e-07,1.5145357324402309e-07,0.0033923645053152685,0.34781553767217105,0.015179247145688805,0.0002929733813937437,9.941113113739155e-06,0.010653247104032681,3.5182716785228046e-07,2.1199453477886892e-05,0.0008035552277275017,7.272849676048404e-10,5.567701286399125e-05,1.091574261913601e-06,0.0035332059441636,4.98004553809685e-05,0.004361689807019822,8.270401793972612e-08,0.0001811400231666425,5.335289196112441e-08,4.091162294068269e-36,4.8087959614176815e-34,1.235090602091167e-32,1.687530330422534e-30,2.0689685688337377e-65,3.382203322596631e-30,1.2038155748904296e-30,1.875110716940422e-56,1.1530440857902548e-33,1.3932053782782184e-36,3.4842778071618908e-31,1.0247920942013898e-35,2.897547558072603e-72,1.0278833071351535e-33,1.7620696522471713e-34,2.935386969286186e-32,3.0553689754613247e-34,4.858657271137054e-59,0.19730778456050072,5.669522521447247e-08,2.3154657907654553e-05,6.695334894100167e-07,5.120038697104914e-06
2.65e-06,0.005699091425018859,0.0005250605623419066,1682.7516111555308,101325.00000000001,0.01769843363553506,4.5957238408563765e-05,9.761012655532208e-06,0.35540979049192717,6.05818790050378e-05,0.04455593942883265,0.0005382751671576372,7.201122182608277e-05,4.005885272871724e-14,9.284130765201668e-11,4.414083330563104e-07,2.1202635889728098e-07,0.003859940028953225,0.34189379879705556,0.017532656663141997,0.0003643574537047923,1.299641373055298e-05,0.011295704883584891,4.891650640226322e-07,2.546745216050187e-05,0.0008803170814521054,1.2792992441890648e-09,7.379509925384785e-05,1.6016092790888721e-06,0.0040281645900138606,6.206216315002732e-05,0.004472267861624825,1.3414685835105445e-07,0.00022701598767581725,7.999153288102663e-08,-2.3276436483919258e-33,3.8837813194150466e-33,2.362113051362799e-32,1.6749550399423882e-30,1.3992637939053416e-63,3.37393976644839e-30,1.1342159750838797e-30,1.8700755151830833e-56,3.509120590224017e-33,1.832794236990672e-36,3.421715526396705e-31,-1.6550082241314117e-34,6.183203562611943e-72,1.2964681770331841e-33,2.08126226868992e-34,3.0210009054202503e-32,3.4625497143525204e-34,5.796294322002213e-59,0.19684443076526123,7.995500324790316e-08,2.5524723158088186e-05,9.00701802998941e-07,6.8095843179338205e-06
2.6750000000000002e-06,0.005804048386049614,0.0005293679006577088,1708.2223636186168,101325.00000000003,0.020718730763998414,6.116409759999669e-05,1.2666268392303982e-05,0.3488397669767718,7.84944458508913e-05,0.050735448027739306,0.0006115459201630253,7.70273486866146e-05,1.1380279853432727e-13,1.9549106849694466e-10,6.928590929728567e-07,3.1677784196189317e-07,0.004511767454169954,0.3342202332737843,0.020684630488822606,0.0004690708849107162,1.7803860978090955e-05,0.012007902593942547,7.230571032142627e-07,3.141123743898331e-05,0.0009720876185210706,2.5158510101172875e-09,0.00010351593070986855,2.522512146854229e-06,0.00467320280534963,8.004419027219651e-05,0.004544896459675768,2.376451788677852e-07,0.0002946478534568024,1.2979103418726174e-07,2.2312809177419443e-36,1.3808296876968263e-33,3.178963697709088e-32,1.664922092104469e-30,4.538968708897173e-65,3.4675069602717495e-30,1.0463180579960414e-30,1.8552634886902503e-56,2.0036491992390633e-33,2.7573915972383447e-36,3.60986771706971e-31,1.4083330426573692e-35,1.8333662663141264e-73,1.7544151441394098e-33,2.600282603505875e-34,3.1745723528361e-32,4.097475374395106e-34,1.4769853318675962e-60,0.19621044369931293,1.1912705162394079e-07,2.7983670816559174e-05,1.2721090402597692e-06,9.497538689655392e-06
2.7000000000000004e-06,0.005950193998351026,0.000533569444339634,1742.9608480708353,101324.99999999994,0.025075223636495746,8.72969054328103e-05,1.75310217066959e-05,0.33973550504929056,0.00010775576210151571,0.059178763128092206,0.0007063119063154384,8.173983713333898e-05,4.212816234464251e-13,4.973628103404682e-10,1.219746920254344e-06,5.210159318907309e-07,0.005490592206738847,0.32369668028202003,0.025170788053727407,0.0006354270636756769,2.6059128923906543e-05,0.012771530239102097,1.1690692835502125e-06,4.011312977995586e-05,0.0010825487870400282,5.848454983117973e-09,0.00015844977757668028,4.408679111609419e-06,0.005554113302392647,0.00010836515606430357,0.004534929714295654,4.801875499049469e-07,0.0004023932161125431,2.377468031109936e-07,4.2321808499194674e-36,1.106721950523305e-33,3.903801953339493e-32,1.6462254370501465e-30,5.969998067511223e-65,3.5566123022049115e-30,9.226766520286328e-31,1.8337677985393042e-56,1.5939518527737983e-33,4.4449846895280826e-36,3.73295137775244e-31,1.7539065248342675e-35,6.211065221802244e-71,2.5529251296011067e-33,3.1935060676454845e-34,3.39373785716521e-32,4.876145618398148e-34,1.2150195590816068e-58,0.19528336370812557,1.9184171843883616e-07,3.016670484791664e-05,1.9271947356031468e-06,1.4190454715230143e-05
2.725e-06,0.006172611838886274,0.0005376195937176503,1794.2047413847988,101325.00000000006,0.032060799479235125,0.00013992663884502713,2.6947921195533508e-05,0.3259923869001987,0.0001620714124186565,0.07167251673372266,0.0008288881397244927,8.482207886709028e-05,2.4163840322696988e-12,1.7274285984100181e-09,2.5875145282183494e-06,1.0010895239058501e-06,0.007138392990709746,0.30793444839905976,0.03217299144486132,0.0009343056601232745,4.21221012751081e-05,0.013476795397444763,2.1789076941706976e-06,5.3629970359613975e-05,0.001211195009631158,1.789284414988576e-08,0.00028129662430729314,9.102148463650973e-06,0.006837788773157236,0.00015804073036394583,0.004339297779801134,1.2039901777784882e-06,0.0005951540796746799,5.340077238867465e-07,3.796825538488615e-35,1.324249728933983e-33,4.682949878717876e-32,1.618546950145545e-30,3.3315581131555044e-45,3.678545802195772e-30,7.519307614550962e-31,-1.9565837447247212e-42,1.5807843233595505e-33,8.593351497629607e-36,3.99445015946795e-31,2.387001992812278e-35,1.761232480154345e-47,4.295806761313891e-33,4.045033362422487e-34,3.7834466122589716e-32,6.301675514477739e-34,1.0840424290943047e-35,0.19378125912941732,3.485080736378438e-07,3.105683306725073e-05,3.258142840873742e-06,2.3631840823507616e-05
2.7500000000000004e-06,0.0065653150890033814,0.0005414274840718962,1879.809189174062,101325.00000000003,0.045556847786628024,0.00028132377439401586,5.037463572233761e-05,0.3020883145001815,0.0002872995483367422,0.09270200432951524,0.0009659841844379981,8.284684210644748e-05,3.2216480320507275e-11,1.0854154209444131e-08,7.756900655604523e-06,2.5689199600858405e-06,0.010496446401878664,0.2804086728402868,0.04488945224116497,0.0015956249109491693,7.95931269063314e-05,0.013586691910801911,5.215000370352402e-06,7.540954501235333e-05,0.0013199685444829552,9.153612873213366e-08,0.0006672065118638193,2.5451997766689336e-05,0.008874782278487696,0.0002627785665828794,0.0037056825783670626,4.541648247740095e-06,0.0010091164524106025,1.758675620106151e-06,-1.777417482861433e-34,2.50517690334614e-33,5.741548049456613e-32,1.5733100848758533e-30,7.101689062811071e-45,3.8032527234643895e-30,5.075830891432971e-31,4.610572492798148e-43,2.0603069636981432e-33,2.2550040833880123e-35,4.408246439428533e-31,-3.2871979790739533e-35,9.253197258739242e-47,9.700475116524165e-33,5.6920127987464855e-34,4.7307438303653944e-32,9.202304349946136e-34,1.068012391662294e-35,0.19088286078075759,7.910759918813248e-07,2.8054478523074866e-05,6.6865933864110626e-06,4.778999570355143e-05
2.775e-06,0.007486947440660454,0.0005447666286562739,2056.1461945408837,101324.99999999997,0.08315876485031744,0.0010084486167601524,0.0001460488521740087,0.24798736828541004,0.0007385024252986682,0.13685451315439712,0.0009176905648114504,6.802694585161489e-05,3.3715361894411877e-09,2.7799930230635936e-07,4.978691504107796e-05,1.2882014176765601e-05,0.019922751883836035,0.21533645491707576,0.07498519118878003,0.003752025840112548,0.00018685280604412348,0.0104605905202612,2.0239455105504647e-05,9.909435112427702e-05,0.0010859477981925798,1.4504460787390504e-06,0.0030245169960675215,0.00013596214773415794,0.011916467523213875,0.0005702380788121949,0.002131616180123524,4.25926844234795e-05,0.00210611028600801,1.1938746974806126e-05,1.5932197227207362e-34,7.642180488812365e-33,7.976834912198009e-32,1.4456474252089125e-30,2.7853632070077263e-44,3.781633935595181e-30,1.8032276404310043e-31,1.1922663680417317e-42,3.2890151787309303e-33,1.2470855304246298e-34,5.543567183876711e-31,1.1524705475327209e-34,1.6800727379442533e-45,4.197146155004083e-32,9.255017859917012e-34,8.587209236105585e-32,1.9144681777189572e-33,1.052852918243112e-35,0.18308718480505323,3.1327380898392653e-06,1.6432932752606447e-05,2.0077247500684455e-05,0.0001408164315584444
2.8000000000000003e-06,0.010511085539345776,0.0005471450699605921,2532.408904917526,101325.00000000001,0.18655860319454845,0.010333469537822814,0.0007115880060921477,0.11059255503558664,0.004364240156408405,0.23156094040036454,0.00022835607210868215,2.6157719226086132e-05,1.0854943916918694e-05,5.588633126632543e-05,0.0007553068483985087,0.00017893792262145,0.03430575053333097,0.06360938941231199,0.15448362227808962,0.011891739010379142,0.0004055400264300107,0.0027495201156759147,0.00012712516547476517,4.118631758593675e-05,0.00016946490683845806,8.395152544044041e-05,0.016330288231133354,0.0008718489759206812,0.00564649183953887,0.0007049667608070327,0.00019229239273258503,0.00047250556573396593,0.001615293185904543,8.772167259413277e-05,7.160727960731573e-33,4.416551967359682e-32,1.648505423372405e-31,9.066712900768782e-31,3.051496996516498e-43,2.883800307421413e-30,1.001670867444176e-32,1.2539276563224633e-42,5.5110653115720926e-33,3.1855077723491316e-33,1.0366591841405917e-30,1.5392591465740012e-33,1.3265210907282035e-43,1.2297331638940274e-31,2.549852147583923e-33,2.2606974698403174e-31,9.393546799497249e-33,9.236500058929937e-36,0.16061829170343037,7.707108293666289e-06,1.6037620635334109e-06,3.4853163106288505e-05,0.00017195017882273305
2.825e-06,0.013220610579509384,0.0005490360567534978,2934.585229130958,101325.0,0.23584882900176557,0.02808460990882348,0.0011491660117597933,0.03314322254599199,0.010844139684933378,0.2651453800033432,3.5886156642833655e-05,5.5498358832397896e-06,0.0002288624604932172,0.00028773120477656935,0.0013187881984588446,0.0002874146302069962,0.0168966681993164,0.011953021236609941,0.20860649519569135,0.018738932490945444,0.0003072377151165795,0.00075037797597334,0.00015052842913327143,1.0551430058360718e-05,2.9404883809980098e-05,0.0002908932065888162,0.015285298637503029,0.000506866704664107,0.0008911083992936207,0.00013204043963990328,9.01982626284773e-06,0.00043917208335560756,0.0004902263181093442,0.00010883267402739277,5.181947521900655e-32,8.051057188741037e-32,1.7273832620414235e-31,4.374885941079336e-31,7.146663511670744e-40,2.307719420511389e-30,4.09226406530047e-34,1.3983689773630203e-39,5.557188145278898e-33,1.667256442712374e-32,1.5715439313386872e-30,3.887745673401974e-33,4.329373718585405e-40,8.187712316142883e-32,4.818624688482431e-33,2.06918208545187e-31,1.6226428404003387e-32,6.712707271491242e-33,0.14798031762513134,7.725544273498917e-07,7.829497519298423e-08,7.165419819379771e-06,3.541061646839708e-05
2.8500000000000002e-06,0.01441373326160989,0.0005507705137152197,3097.074078220253,101325.00000000006,0.2591014065895034,0.036052799039248934,0.0011548780581696937,0.009840352981133692,0.013047425462796847,0.26111740309951464,9.365311647246102e-06,1.6410833527454974e-06,0.00031318549875541306,0.00026619752769557596,0.0009313631084697226,0.00016395772020043616,0.0065472636868428285,0.0032987425118377284,0.23170903511770963,0.022615250085094546,0.000147105844887981,0.00028256262427894146,7.544312346819006e-05,3.47351461841548e-06,1.014840208424594e-05,0.00024514992577453316,0.009022153691587426,0.00012565024973130808,0.00014625976835395006,1.9343603664956416e-05,8.574979629549602e-07,0.000237644350467237,0.00019290667501269186,6.824203603298024e-05,8.966035791097478e-32,8.72846524678005e-32,1.3752459816681952e-31,2.7271676584100694e-31,1.1954518077603742e-39,2.242848428111888e-30,1.4044015867833172e-34,2.542117730675843e-39,5.086959699767931e-33,2.450933832492173e-32,1.7202057104676402e-30,2.491805161770746e-33,5.510556783406522e-40,4.431352011049567e-32,5.2650330725084444e-33,1.581613827491267e-31,1.4979650958806814e-32,7.96243201293009e-33,0.143246445224991,4.862905512259318e-08,4.287587640923242e-09,9.057556394495641e-07,5.3879128276005385e-06
2.8750000000000004e-06,0.014900091035333194,0.0005524483558130108,3154.947202473505,101324.99999999999,0.2732402200054208,0.038534753219385584,0.0010996573799804557,0.003182463779251501,0.013140771961440735,0.25249614140152726,3.1483381056788775e-06,5.876956728898635e-07,0.00021768155406177251,0.0001670448878001303,0.0005487339763749431,8.253787497676593e-05,0.002895047235262152,0.0013378489635391259,0.24189917633139296,0.024574335186372594,7.228760121449713e-05,0.00012855337382217962,3.5045425151425784e-05,1.4335596926387666e-06,4.445601632196025e-06,0.00014030169645726107,0.004730398174101235,3.0284172622700937e-05,3.146094050925727e-05,3.640276788102292e-06,1.4706093725605462e-07,0.00011686558186474053,8.875250122822113e-05,3.5169202356877845e-05,8.71582956715088e-32,7.491906626351526e-32,1.0229340841455854e-31,1.9101540484340724e-31,9.42330710624179e-39,2.4031570064846425e-30,1.372082368669121e-34,1.9021046220228614e-38,4.315858912281845e-33,2.4798241718912284e-32,1.6403875757374917e-30,1.0812236266303094e-33,2.6590706108656492e-39,2.3772268731263525e-32,4.75137584769233e-33,1.1863207340020548e-31,1.2045227804437663e-32,5.608836289110437e-32,0.14116008620314452,3.6370118457744614e-09,3.0842994294561904e-10,1.3651894823017422e-07,8.383735213167259e-07
2.9e-06,0.01510323044065079,0.0005541036308283951,3173.592044458089,101325.00000000003,0.28161548985830137,0.03954510219469757,0.001068676901323031,0.001206828746216461,0.012911173089226435,0.24597344578077773,1.3390373360953688e-06,2.588158552577739e-07,0.00012780034585048116,9.507839600035672e-05,0.00030777424463356115,4.2760007900850666e-05,0.001446264106498657,0.0006558837054755949,0.24670936828433757,0.025509349580666106,3.84170529730314e-05,6.452312452820434e-05,1.740090829894001e-05,6.860320976495419e-07,2.1862909940118596e-06,7.181131217552921e-05,0.0023700489290289567,8.245265273518871e-06,8.252129346963883e-06,8.808997746994012e-07,3.500611147721402e-08,5.6690542166150754e-05,4.248134969929593e-05,1.7097357816687222e-05,8.363060527020135e-32,6.993861589530009e-32,9.006209126778932e-32,1.6616847726059528e-31,9.781996720453692e-39,2.6214939371452443e-30,1.4442044587462397e-34,2.0894636552967035e-38,4.103642455080604e-33,2.2430787293645337e-32,1.4705378192631057e-30,5.257010076592104e-34,1.5866984452188184e-39,1.291298088986095e-32,4.090283475253604e-33,9.651548088995027e-32,9.87691261346207e-33,5.5718938952586e-32,0.14008446987236445,3.8548917072299887e-10,3.169190478468037e-11,2.817030595672156e-08,1.5224476613979323e-07
2.9250000000000004e-06,0.01518282040507541,0.0005557502287155468,3176.318723445712,101325.00000000001,0.28621620797019315,0.04038245561691004,0.0010704225358063462,0.0006034507752370319,0.012801524243910442,0.2417615460707185,7.891292044111367e-07,1.549861442459502e-07,7.195788311288805e-05,5.232550578644978e-05,0.0001674580288612808,2.2537322847774242e-05,0.0007560612538931239,0.00033976765410957183,0.2490279516401669,0.02594389520526275,2.1494832755917475e-05,3.3555068008619474e-05,8.988904827902373e-06,3.4968977616487103e-07,1.1198544329081296e-06,3.518660771422374e-05,0.0011500323325043704,2.41950811327898e-06,2.3421239905772157e-06,2.356628144513458e-07,9.377888381658921e-09,2.737873641215514e-05,2.0407796423069444e-05,8.074413371179952e-06,7.510378253332346e-32,6.190875445245331e-32,7.767049287536516e-32,1.427704589336148e-31,9.950103607070974e-39,2.8807569577070023e-30,1.5494651367184993e-34,2.0676933561447315e-38,3.8180891557553405e-33,1.9514330086490274e-32,1.273268325135897e-30,2.521783046210759e-34,8.677230172386244e-40,7.072870440174376e-33,3.421598090789357e-33,7.819911491458898e-32,8.11622675152839e-33,5.547017466619181e-32,0.13946985863855743,5.0277155538519173e-11,4.043559722481137e-12,7.411727322924535e-09,3.3164196234260125e-08
2.95e-06,0.015203290558375082,0.0005573946095753356,3171.9234496628333,101325.00000000001,0.2884825317801123,0.04134612505342222,0.0010975337336122768,0.00042215648259850806,0.01284631376938341,0.23912239903943444,6.267173205474882e-07,1.226398429815991e-07,3.963145671058179e-05,2.799272664335812e-05,8.801872953730116e-05,1.1758876837824387e-05,0.00039284792619521654,0.0001743459086307135,0.25009082652070247,0.026146390723452356,1.2434782960276742e-05,1.7389221058320597e-05,4.640214851283758e-06,1.793988458658827e-07,5.694263091640386e-07,1.6740375448393474e-05,0.0005411587802922065,7.206738721767748e-07,6.647727163914612e-07,6.241889431774539e-08,2.4979035282038385e-09,1.3063679563958857e-05,9.687135379090436e-06,3.7153189785737503e-06,6.629554931341744e-32,5.353094097621607e-32,6.547985101802837e-32,1.1898427759934727e-31,1.0077089958288003e-38,3.1436102551275247e-30,1.6641379195939493e-34,2.0072252510379605e-38,3.526908913137711e-33,1.6631158215384686e-32,1.0747303415804298e-30,1.193117301335207e-34,4.4962558567170175e-40,3.831311073609101e-33,2.8085766006510397e-33,6.299510630610044e-32,6.68535588560027e-33,5.531636907070214e-32,0.1390893389157566,6.68627106841408e-12,5.279591843836468e-13,2.208551283168343e-09,8.086967969225263e-09
2.9750000000000003e-06,0.015194093331918334,0.0005590399858050238,3164.173326605634,101325.0,0.2893862840747889,0.04244340741422302,0.0011412261546719213,0.0003756735042372043,0.012997862711677109,0.2374218495192687,5.882984056219807e-07,1.1302372241897115e-07,2.1210431310196443e-05,1.4461089252496059e-05,4.4428187680335996e-05,5.962634515280659e-06,0.00019790198884754673,8.635207364592424e-05,0.25049655068527216,0.026246217113534736,7.476383534107865e-06,8.796014323758535e-06,2.335058462459468e-06,8.990487322493452e-08,2.806912594329531e-07,7.745671280979624e-06,0.00024701570708354775,2.1293262820308345e-07,1.831461814158442e-07,1.5533891875022824e-08,6.257057904494839e-10,6.10734749918961e-06,4.503257163458495e-06,1.6640193091933365e-06,5.816662843020586e-32,4.560584993457202e-32,5.40688320925897e-32,9.641639869264581e-32,1.0200738419848924e-38,3.3903096881029354e-30,1.7742497136894716e-34,1.938593121434528e-38,3.244313223005711e-33,1.3949822058297277e-32,8.887819705686533e-31,5.543345795143866e-35,2.218229266883936e-40,2.0187280758893885e-33,2.269301066829042e-33,5.034212404927859e-32,5.494295987877099e-33,5.521316631514292e-32,0.1388334820855958,8.211045605892542e-13,6.361023041495307e-14,6.966263324384097e-10,2.018642912757092e-09
3e-06,0.015170209848864469,0.0005606879524613237,3154.917346705735,101325.00000000006,0.2895428811122776,0.043615326641862094,0.0011944077938842103,0.0003734929637296961,0.013207173064030058,0.23624878507897998,5.905574664635786e-07,1.1060927617760207e-07,1.0942064331753235e-05,7.177096714661719e-06,2.1480779827365617e-05,2.9121748783606602e-06,9.574403023130952e-05,4.0959703051188574e-05,0.2505608405785646,0.02630281280742075,4.793154771089494e-06,4.3102586818617065e-06,1.1323273789511114e-06,4.343878284356121e-08,1.3292879731929983e-07,3.4853261798064695e-06,0.00010950311500165365,6.309569815433324e-08,4.932215521136008e-08,3.564003328567218e-09,1.4451798890799477e-10,2.7834862542174054e-06,2.040923913050989e-06,7.253856983486792e-07,5.092272756785671e-32,3.84827321784376e-32,4.393943210341461e-32,7.65459728666205e-32,1.0328075581894396e-38,3.610072412840295e-30,1.8715136070817082e-34,1.8694856683965073e-38,2.979329275785045e-33,1.1533621882396535e-32,7.227400889219696e-31,2.5576355676959896e-35,1.044782819450619e-40,1.0242661203048472e-33,1.8087272790461205e-33,3.990043353905245e-32,4.4901505418328944e-33,5.513742312984024e-32,0.13864529575341306,8.982821572489857e-14,6.8222563455126125e-15,2.2966016382594285e-10,4.884701154550521e-10
3.0250000000000003e-06,0.015139690423808116,0.0005623392411799284,3145.1478209616366,101325.0,0.28931949926850736,0.04480445229571647,0.0012520524608600847,0.0003860968555514599,0.01343970255080595,0.23536494562474833,6.060314824205244e-07,1.1042004829654023e-07,5.419349012087122e-06,3.4173079558111556e-06,9.956163656764326e-06,1.3664177254698426e-06,4.4410818345262604e-05,1.8606973812564933e-05,0.2504554394265855,0.026342055581971672,3.3785159631835943e-06,2.0516154163859387e-06,5.273154903820909e-07,2.0157055571422095e-08,6.039782366923068e-08,1.5260678128939501e-06,4.723203548429149e-05,1.9313402922948998e-08,1.3415446885470263e-08,7.51783657786027e-10,3.068852089746118e-11,1.2343846726680982e-06,9.00417095583899e-07,3.081066108627176e-07,4.461625891539751e-32,3.232018607493577e-32,3.534913111672029e-32,6.003642019419916e-32,1.0457440559077979e-38,3.798359872099692e-30,1.9520617745622414e-34,1.8027077995073376e-38,2.739003039371737e-33,9.411558885689678e-33,5.796447182706357e-31,1.2075800102304593e-35,4.714728725398587e-41,4.983872141531456e-34,1.4251280969098552e-33,3.139722334420963e-32,3.643491044139769e-33,5.507686602257727e-32,0.13849458973593853,8.696117586719528e-15,6.476698645598207e-16,7.98941241020378e-11,1.126249562807544e-10
3.0500000000000004e-06,0.015106853812628095,0.0005639941191783573,3135.4031808040672,101324.99999999997,0.2889217384221491,0.04597139456811534,0.0013109311942930714,0.00040349701129210495,0.013674872280182252,0.23464162260807891,6.252599417974469e-07,1.1084611449479827e-07,2.5761941409043478e-06,1.563219491947329e-06,4.43597870486335e-06,6.165865418915989e-07,1.9790110117988023e-05,8.12073289233895e-06,0.2502725651485778,0.02637449212824405,2.6507650208188927e-06,9.610616461830898e-07,2.3603744921006422e-07,8.990601846232984e-09,2.6387128519413836e-08,6.510188457423297e-07,1.9862798273492848e-05,6.2689373756446236e-09,3.846023634933514e-09,1.464526252363851e-10,6.01817232398884e-12,5.327195594867595e-07,3.8681764091597643e-07,1.2772334911611557e-07,3.9234083923581006e-32,2.714226136664705e-32,2.831372984740247e-32,4.6862421290912544e-32,1.0585849049326372e-38,3.955010447603477e-30,2.0152516782593534e-34,1.7395455196846232e-38,2.526915819255456e-33,7.590524973721252e-33,4.596358471910435e-31,6.098439318581989e-36,2.047033596320047e-41,2.325721847481467e-34,1.1122730485172028e-33,2.456204899077565e-32,2.934679154422977e-33,5.502507948799997e-32,0.13836559306977708,7.490895675619732e-16,5.4768872086303906e-17,2.9397895706436435e-11,2.499825815727768e-11
3.075e-06,0.015073916370409564,0.0005656526131878556,3125.9586902445203,101324.99999999999,0.2884572571688365,0.04709417252082608,0.001369163528676828,0.00042216462260158676,0.013902022824249868,0.23401263414725043,6.448571138759485e-07,1.1136590982813193e-07,1.1777935985334572e-06,6.889808962311143e-07,1.906753745759167e-06,2.6831733002094417e-07,8.501136496810515e-06,3.418852369176186e-06,0.25005983671304266,0.026404073083920173,2.2793264209999716e-06,4.555536151530503e-07,1.0184560342309263e-07,3.865547692090773e-09,1.1124175013740724e-08,2.7101047999736116e-07,8.159777423283807e-06,2.1670183226409877e-09,1.1950003968111412e-09,2.6540077143130753e-11,1.0977652438862988e-12,2.2400467066043778e-07,1.6200808129577332e-07,5.176507223974639e-08,3.471306426003315e-32,2.2881423269931822e-32,2.2689218623846372e-32,3.6617422655953656e-32,1.0711041162937763e-38,4.0825057170528805e-30,2.062393166227987e-34,1.6805450217651236e-38,2.343211108168631e-33,6.0593113889810444e-33,3.610764103929806e-31,3.4304556214170994e-36,8.587586680656907e-42,1.043499819300184e-34,8.613776567083872e-34,1.9126636273691512e-32,2.3471745785399593e-33,5.49787799346516e-32,0.1382502336455771,5.799356561559233e-17,4.1682514669884185e-18,1.1282515022914817e-11,5.529677975803175e-12
3.1000000000000004e-06,0.015041929888140146,0.000567314633964838,3116.937826714407,101324.99999999988,0.2879785999716177,0.048162995805175704,0.001425764503066398,0.00044079966915213666,0.014116511103648277,0.23344488966603136,6.636046162299267e-07,1.1181745012863627e-07,5.19463528196397e-07,2.9357876156121975e-07,7.936004680077845e-07,1.1297885396946108e-07,3.533456908601907e-06,1.3940680963735278e-06,0.24984055508546985,0.02643211666805602,2.085050683827802e-06,2.2939560439035473e-07,4.250857826132057e-08,1.6077834371921888e-09,4.542474794224483e-09,1.1027153381190482e-07,3.2802328936651285e-06,7.843385929342632e-10,4.0087868144851705e-10,4.5100366218405724e-12,1.8772701116468385e-13,9.192578465283063e-08,6.625445460455442e-08,2.054537701249502e-08,3.095980846267793e-32,1.942320682781218e-32,1.826081785695947e-32,2.8767196094504235e-32,1.083171739722992e-38,4.184567325906854e-30,2.0956996268102144e-34,1.6258114687006504e-38,2.1857615082811126e-33,4.793889650190716e-33,2.814369780499761e-31,2.1735628667186205e-36,3.494558354214574e-42,4.519898233542446e-35,6.628225798450802e-34,1.4841143458049958e-32,1.8653433363498056e-33,5.493630121286095e-32,0.1381444114283042,4.0803221404704e-18,2.8870613671293007e-19,4.4213033267683155e-12,1.2904954970388106e-12
